Wearable-1,Ax,Ay,Az,Gx,Gy,Gz,Sensor time,,Wearable-2,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
,,,,,,,,,192.168.43.159,-0.041503906,-0.194335938,1.023925781,14.22119141,5.065917969,-0.305175781,2.00E+08
192.168.43.70,-0.1953125,-0.981933594,-0.037597656,-1.342773438,-4.638671875,-1.281738281,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.020996094,-0.181640625,1.028320313,15.625,1.708984375,-2.075195313,2.00E+08
192.168.43.70,-0.108886719,-0.959472656,-0.064453125,-0.671386719,-6.958007813,-1.708984375,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.008300781,-0.184570313,1.025878906,16.84570313,-1.098632813,-4.760742188,2.00E+08
192.168.43.70,-0.083984375,-0.947753906,-0.100585938,-0.549316406,-3.234863281,0.305175781,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.012695313,-0.19140625,1.038085938,18.61572266,-4.089355469,-6.34765625,2.00E+08
192.168.43.70,-0.125488281,-0.948730469,-0.096679688,1.647949219,1.220703125,2.319335938,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.030273438,-0.157226563,1.034667969,20.69091797,-7.080078125,-7.019042969,2.00E+08
192.168.43.70,-0.15234375,-0.970703125,-0.068847656,3.295898438,1.281738281,3.051757813,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.053710938,-0.129882813,1.024414063,21.91162109,-7.629394531,-7.385253906,2.00E+08
192.168.43.70,-0.116210938,-0.953613281,-0.045410156,4.577636719,-0.915527344,4.516601563,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.054199219,-0.106445313,1.021972656,24.53613281,-4.028320313,-4.821777344,2.00E+08
192.168.43.70,-0.158691406,-0.96875,-0.065429688,1.46484375,3.479003906,5.310058594,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.057617188,-0.118164063,1.040527344,24.78027344,-3.112792969,-2.746582031,2.00E+08
192.168.43.70,-0.185058594,-0.955078125,-0.040527344,2.807617188,4.943847656,2.868652344,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.051269531,-0.115722656,1.041992188,26.67236328,-2.44140625,-1.831054688,2.00E+08
192.168.43.70,-0.204101563,-0.972167969,-0.047363281,0.549316406,2.624511719,-1.342773438,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.030761719,-0.072265625,1.0390625,28.93066406,-2.868652344,-2.197265625,2.00E+08
192.168.43.70,-0.169433594,-0.964355469,-0.048828125,0.183105469,-2.136230469,-3.479003906,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.004394531,-0.002929688,1.018066406,31.06689453,-3.234863281,-3.356933594,2.00E+08
192.168.43.70,-0.12890625,-0.956542969,-0.079101563,0.244140625,-3.479003906,-4.028320313,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.024414063,0.068359375,0.998535156,28.99169922,-2.868652344,-5.859375,2.00E+08
192.168.43.70,-0.09765625,-0.951171875,-0.075683594,1.647949219,-2.746582031,-2.868652344,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.041503906,0.083007813,0.978515625,29.05273438,-3.540039063,-6.958007813,2.00E+08
192.168.43.70,-0.162109375,-0.971679688,-0.054199219,2.44140625,2.258300781,-1.708984375,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.036621094,0.018554688,1.0078125,27.22167969,-6.164550781,-6.286621094,2.00E+08
192.168.43.70,-0.209472656,-0.975097656,-0.04296875,2.746582031,1.953125,-2.380371094,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.002441406,-0.086425781,1.034179688,22.94921875,-14.16015625,-7.263183594,2.00E+08
192.168.43.70,-0.084960938,-0.959472656,-0.05078125,4.272460938,-5.065917969,-2.990722656,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.060058594,-0.139648438,1.048828125,25.02441406,-16.90673828,-8.361816406,2.00E+08
192.168.43.70,-0.14453125,-0.956054688,-0.067871094,2.9296875,2.44140625,-2.197265625,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.075195313,-0.101074219,1.032226563,30.51757813,-11.96289063,-9.094238281,2.00E+08
192.168.43.70,-0.209472656,-0.96484375,-0.066894531,4.943847656,4.821777344,-4.333496094,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.061523438,-0.049804688,1.028808594,33.32519531,-5.920410156,-8.605957031,2.00E+08
192.168.43.70,-0.146972656,-0.955566406,-0.014648438,5.126953125,-5.920410156,-6.591796875,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.058105469,0.026855469,1.022949219,35.03417969,-5.676269531,-7.629394531,2.00E+08
192.168.43.70,-0.060546875,-0.973632813,-0.064941406,1.831054688,-7.690429688,-4.8828125,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.048339844,0.026367188,1.001953125,33.26416016,-5.798339844,-8.483886719,2.00E+08
192.168.43.70,-0.116699219,-0.936035156,-0.077148438,3.112792969,-1.525878906,-1.403808594,2.18E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.045410156,0.076171875,0.993652344,35.82763672,-3.601074219,-7.568359375,2.00E+08
192.168.43.70,-0.180175781,-0.975585938,-0.049316406,3.479003906,0.793457031,-2.136230469,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.053222656,0.091308594,0.993164063,33.56933594,-4.8828125,-6.408691406,2.00E+08
192.168.43.70,-0.172363281,-0.973144531,-0.010742188,5.187988281,-2.990722656,-4.272460938,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.095703125,0.006347656,1.023925781,29.90722656,-7.263183594,-5.920410156,2.00E+08
192.168.43.70,-0.145019531,-0.968261719,-0.0234375,2.502441406,-4.333496094,-5.310058594,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.116210938,0.038085938,1.013671875,34.54589844,-4.760742188,-3.173828125,2.00E+08
192.168.43.70,-0.124511719,-0.961425781,-0.052246094,1.220703125,-3.967285156,-5.798339844,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.110839844,0.042480469,1.006347656,33.203125,-1.098632813,-1.46484375,2.00E+08
192.168.43.70,-0.151855469,-0.965332031,-0.048828125,1.220703125,-2.868652344,-6.042480469,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.063964844,0.043945313,1.030273438,34.85107422,6.286621094,-1.403808594,2.00E+08
192.168.43.70,-0.134765625,-0.96484375,-0.057128906,2.563476563,-5.310058594,-7.202148438,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.009277344,0.128417969,1.020996094,40.46630859,12.93945313,-0.48828125,2.00E+08
192.168.43.70,-0.039550781,-0.943847656,-0.047851563,3.234863281,-9.887695313,-5.676269531,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.039550781,0.165527344,0.998046875,40.40527344,9.094238281,-0.732421875,2.00E+08
192.168.43.70,-0.112304688,-0.955566406,-0.056152344,0.061035156,-3.967285156,-3.173828125,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.014648438,0.198730469,0.981933594,38.57421875,2.136230469,-1.708984375,2.00E+08
192.168.43.70,-0.160644531,-0.981933594,-0.027832031,0.122070313,-4.699707031,-2.9296875,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.002441406,0.148925781,1.020019531,33.32519531,1.159667969,-4.150390625,2.00E+08
192.168.43.70,-0.118652344,-0.970214844,-0.044921875,1.953125,-5.859375,-2.9296875,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.009277344,0.067871094,1.0546875,35.33935547,-2.075195313,-6.225585938,2.00E+08
192.168.43.70,-0.084472656,-0.958984375,-0.040527344,2.319335938,-5.37109375,-1.831054688,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.030273438,0.148925781,1.021484375,45.34912109,-6.225585938,-6.591796875,2.00E+08
192.168.43.70,-0.08984375,-0.969238281,-0.07421875,2.136230469,-3.540039063,0.122070313,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.054199219,0.260253906,0.965820313,40.95458984,-9.948730469,-7.690429688,2.00E+08
192.168.43.70,-0.10546875,-0.944824219,-0.073730469,6.408691406,-3.051757813,1.159667969,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.052246094,0.202636719,0.9765625,40.16113281,-6.530761719,-9.216308594,2.00E+08
192.168.43.70,-0.149902344,-0.974121094,-0.021484375,7.141113281,-2.807617188,-0.244140625,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.055175781,0.232421875,0.967773438,50.29296875,-3.234863281,-8.850097656,2.00E+08
192.168.43.70,-0.153808594,-0.99609375,-0.005371094,7.385253906,-3.356933594,-1.770019531,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.105957031,0.147949219,0.999023438,39.91699219,-10.00976563,-9.582519531,2.00E+08
192.168.43.70,-0.123535156,-0.958496094,-0.030273438,8.361816406,-2.44140625,-1.953125,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.130859375,0.192382813,0.984863281,44.86083984,-9.765625,-9.216308594,2.00E+08
192.168.43.70,-0.116210938,-0.955078125,-0.025390625,7.080078125,-2.746582031,-1.403808594,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.069335938,0.349121094,0.953613281,48.58398438,-0.671386719,-9.27734375,2.00E+08
192.168.43.70,-0.156738281,-0.990234375,-0.049316406,6.164550781,-2.258300781,-1.525878906,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.018554688,0.265136719,0.957519531,40.16113281,2.014160156,-13.18359375,2.00E+08
192.168.43.70,-0.032714844,-0.954101563,-0.088378906,13.79394531,-8.422851563,-1.281738281,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.021972656,0.308105469,0.95703125,49.13330078,-10.25390625,-14.40429688,2.00E+08
192.168.43.70,-0.037109375,-0.934570313,-0.047851563,15.93017578,-5.37109375,1.525878906,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.043457031,0.276855469,0.963378906,40.0390625,-27.22167969,-15.13671875,2.00E+08
192.168.43.70,-0.167480469,-0.983398438,-0.010253906,12.93945313,-3.173828125,3.41796875,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.155273438,0.270996094,0.980957031,41.93115234,-29.66308594,-13.24462891,2.00E+08
192.168.43.70,0.010253906,-0.973632813,-0.070800781,17.76123047,-20.32470703,6.652832031,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.024414063,0.439453125,0.888183594,48.03466797,-12.45117188,-14.09912109,2.01E+08
192.168.43.70,-0.170410156,-0.963378906,-0.057128906,20.87402344,-5.615234375,15.93017578,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.055664063,0.365722656,0.876464844,44.86083984,-23.92578125,-14.09912109,2.01E+08
192.168.43.70,-0.184082031,-0.949707031,0.018554688,29.35791016,-7.934570313,14.95361328,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.189941406,0.426757813,0.893554688,44.86083984,-28.99169922,-11.29150391,2.01E+08
192.168.43.70,-0.145507813,-0.930175781,0.064941406,25.08544922,-11.29150391,16.05224609,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.205566406,0.425292969,0.92578125,40.40527344,-17.76123047,-9.033203125,2.01E+08
192.168.43.70,-0.112792969,-0.958007813,-0.094238281,20.14160156,-15.44189453,17.21191406,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.080078125,0.494628906,0.883789063,44.98291016,-3.41796875,-8.361816406,2.01E+08
192.168.43.70,-0.240722656,-0.923339844,-0.024414063,25.20751953,34.72900391,39.12353516,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.041992188,0.470703125,0.883300781,46.14257813,-2.563476563,-11.71875,2.01E+08
192.168.43.70,-0.30078125,-0.986816406,-0.126953125,34.11865234,31.18896484,30.02929688,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.080078125,0.495605469,0.836425781,45.95947266,-21.78955078,-13.18359375,2.01E+08
192.168.43.70,-0.177734375,-0.881835938,0.189453125,54.32128906,-7.873535156,21.97265625,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.322753906,0.398925781,0.889648438,35.58349609,-36.37695313,-10.13183594,2.01E+08
192.168.43.70,-0.17578125,-0.996582031,0.173339844,42.48046875,3.479003906,17.578125,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.331054688,0.45703125,0.875,34.97314453,-19.28710938,-8.30078125,2.01E+08
192.168.43.70,-0.212402344,-0.934570313,0.038085938,41.13769531,-11.84082031,15.74707031,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.116210938,0.546875,0.827148438,41.56494141,3.356933594,-6.469726563,2.01E+08
192.168.43.70,-0.358398438,-0.932617188,0.110351563,44.00634766,-19.04296875,14.34326172,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.006347656,0.602539063,0.799804688,41.56494141,6.530761719,-7.263183594,2.01E+08
192.168.43.70,-0.495117188,-1.030273438,0.163085938,40.34423828,-11.90185547,7.934570313,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.08984375,0.476074219,0.86328125,33.56933594,-0.48828125,-8.7890625,2.01E+08
192.168.43.70,0.064941406,-0.990234375,0.196289063,51.08642578,-21.42333984,3.784179688,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.139160156,0.450683594,0.854492188,33.26416016,-3.356933594,-8.178710938,2.01E+08
192.168.43.70,0.059570313,-0.817382813,0.082519531,54.19921875,1.403808594,16.05224609,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.130859375,0.554199219,0.8046875,34.30175781,-6.958007813,-5.798339844,2.01E+08
192.168.43.70,-0.271484375,-0.916992188,0.150390625,54.99267578,14.89257813,19.04296875,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.11328125,0.621582031,0.779785156,29.72412109,-4.333496094,-3.051757813,2.01E+08
192.168.43.70,-0.474609375,-1.012695313,0.327636719,56.51855469,7.873535156,12.75634766,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.079101563,0.614746094,0.814941406,29.11376953,12.32910156,-3.234863281,2.01E+08
192.168.43.70,-0.206054688,-1.023925781,0.329101563,53.46679688,-9.460449219,4.211425781,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,9.77E-04,0.420410156,0.841308594,15.68603516,9.27734375,-6.8359375,2.01E+08
192.168.43.70,-0.006347656,-0.920410156,0.239746094,51.69677734,-10.86425781,7.32421875,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.111328125,0.516113281,0.827636719,24.90234375,-3.967285156,-5.554199219,2.01E+08
192.168.43.70,-0.19921875,-0.898925781,0.251464844,51.45263672,8.361816406,16.78466797,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.208007813,0.625488281,0.759277344,24.47509766,-9.338378906,-5.004882813,2.01E+08
192.168.43.70,-0.462890625,-0.9453125,0.338867188,50.53710938,14.70947266,12.51220703,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.254882813,0.604003906,0.749023438,19.40917969,-1.281738281,-3.356933594,2.01E+08
192.168.43.70,-0.26953125,-0.965332031,0.299316406,47.18017578,-0.549316406,0.915527344,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.138183594,0.573730469,0.786621094,18.18847656,16.35742188,-1.770019531,2.01E+08
192.168.43.70,-0.043945313,-0.898925781,0.337402344,46.875,-11.90185547,3.90625,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.064453125,0.571289063,0.815917969,16.66259766,16.90673828,-0.48828125,2.01E+08
192.168.43.70,-0.247070313,-0.918457031,0.331542969,43.09082031,1.037597656,13.48876953,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.03125,0.643066406,0.796386719,16.11328125,13.00048828,0.183105469,2.01E+08
192.168.43.70,-0.34375,-0.920410156,0.3359375,45.22705078,1.342773438,12.02392578,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.01953125,0.610839844,0.791015625,11.59667969,7.385253906,-0.854492188,2.01E+08
192.168.43.70,-0.323242188,-0.895019531,0.350097656,45.71533203,-4.699707031,1.953125,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.026367188,0.575683594,0.782226563,12.14599609,4.089355469,-1.892089844,2.01E+08
192.168.43.70,-0.111816406,-0.894042969,0.366699219,46.44775391,-10.31494141,0.732421875,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.037597656,0.560058594,0.801269531,12.14599609,1.037597656,-2.624511719,2.01E+08
192.168.43.70,-0.184082031,-0.860351563,0.396484375,46.875,1.831054688,6.774902344,2.19E+08,,,,,,,,,
192.168.43.70,-0.31640625,-0.890625,0.4296875,45.59326172,13.12255859,7.690429688,2.19E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.064941406,0.591796875,0.797851563,11.23046875,-5.065917969,-1.647949219,2.01E+08
,,,,,,,,,192.168.43.159,0.099609375,0.610839844,0.783203125,11.16943359,-5.493164063,-0.732421875,2.01E+08
192.168.43.70,-0.340820313,-0.953125,0.493164063,41.13769531,11.47460938,4.089355469,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.061523438,0.626953125,0.799804688,10.19287109,0.793457031,-1.586914063,2.01E+08
192.168.43.70,-0.220214844,-0.958007813,0.474609375,37.23144531,4.516601563,2.380371094,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,4.88E-04,0.611328125,0.766113281,10.86425781,0.610351563,-3.234863281,2.01E+08
192.168.43.70,-0.190917969,-0.873535156,0.422851563,34.79003906,4.8828125,5.37109375,2.20E+08,,,,,,,,,
192.168.43.70,-0.234863281,-0.854492188,0.452636719,35.70556641,7.507324219,9.704589844,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.104492188,0.538085938,0.791503906,7.385253906,-13.671875,-2.990722656,2.01E+08
,,,,,,,,,192.168.43.159,0.166503906,0.561035156,0.865234375,8.972167969,-13.00048828,-0.9765625,2.01E+08
192.168.43.70,-0.327148438,-0.927734375,0.514160156,35.52246094,9.094238281,9.948730469,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.022949219,0.638671875,0.799316406,14.40429688,-0.793457031,-2.563476563,2.01E+08
192.168.43.70,-0.306152344,-0.958984375,0.552734375,32.47070313,4.272460938,6.408691406,2.20E+08,,,,,,,,,
192.168.43.70,-0.277832031,-0.89453125,0.504394531,25.69580078,2.990722656,5.554199219,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.065429688,0.668457031,0.762207031,13.671875,-14.83154297,-3.845214844,2.01E+08
192.168.43.70,-0.233886719,-0.863769531,0.466308594,24.04785156,2.502441406,6.774902344,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.186035156,0.647949219,0.765625,14.40429688,-19.16503906,-2.502441406,2.01E+08
192.168.43.70,-0.283203125,-0.881347656,0.510253906,29.05273438,8.544921875,8.972167969,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.138183594,0.62109375,0.7578125,13.36669922,-5.432128906,-1.586914063,2.01E+08
192.168.43.70,-0.418945313,-0.9140625,0.53515625,27.46582031,7.568359375,4.455566406,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.150878906,0.590820313,0.788085938,13.24462891,-3.479003906,-0.854492188,2.01E+08
192.168.43.70,-0.273925781,-0.87109375,0.525878906,21.36230469,-5.920410156,-2.563476563,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.172363281,0.640136719,0.783203125,16.47949219,-5.004882813,-0.183105469,2.01E+08
192.168.43.70,-0.227050781,-0.842285156,0.499023438,19.59228516,-5.126953125,-1.220703125,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.097167969,0.69921875,0.743164063,17.76123047,2.075195313,-0.671386719,2.01E+08
192.168.43.70,-0.254882813,-0.852539063,0.51953125,23.25439453,0.549316406,2.746582031,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.068359375,0.633300781,0.73828125,13.06152344,1.831054688,-0.671386719,2.01E+08
192.168.43.70,-0.291015625,-0.863769531,0.540527344,23.25439453,3.051757813,5.676269531,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.037109375,0.619140625,0.7265625,12.20703125,-1.953125,-1.525878906,2.01E+08
192.168.43.70,-0.300292969,-0.828613281,0.541992188,20.5078125,0.305175781,5.126953125,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.170410156,0.610351563,0.763183594,11.29150391,-15.13671875,-1.098632813,2.01E+08
,,,,,,,,,192.168.43.159,0.200683594,0.614746094,0.760253906,12.39013672,-15.625,-0.610351563,2.01E+08
192.168.43.70,-0.276855469,-0.829101563,0.538085938,19.59228516,-1.281738281,2.685546875,2.20E+08,,,,,,,,,
192.168.43.70,-0.254882813,-0.856933594,0.5546875,20.56884766,0.793457031,3.540039063,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.096191406,0.633789063,0.761230469,13.73291016,-4.699707031,-1.220703125,2.01E+08
192.168.43.70,-0.301757813,-0.840820313,0.568359375,19.83642578,2.990722656,5.676269531,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.010253906,0.645507813,0.748535156,14.40429688,2.9296875,-1.953125,2.01E+08
192.168.43.70,-0.308105469,-0.826171875,0.567871094,16.47949219,-0.122070313,5.493164063,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.020507813,0.651855469,0.755371094,11.96289063,-5.310058594,-2.624511719,2.01E+08
192.168.43.70,-0.286621094,-0.827636719,0.561035156,14.46533203,-2.44140625,3.845214844,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.145019531,0.661132813,0.767578125,10.62011719,-13.73291016,-4.028320313,2.01E+08
192.168.43.70,-0.285644531,-0.83203125,0.567382813,15.56396484,-1.770019531,3.479003906,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.24609375,0.639160156,0.711425781,12.08496094,-9.521484375,-4.699707031,2.01E+08
192.168.43.70,-0.310058594,-0.834960938,0.568359375,17.08984375,-0.610351563,2.44140625,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.270507813,0.633300781,0.681640625,11.04736328,-6.896972656,-3.845214844,2.01E+08
192.168.43.70,-0.291015625,-0.825195313,0.573242188,17.63916016,-2.868652344,0.732421875,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.193359375,0.716796875,0.678710938,10.80322266,-3.234863281,-3.479003906,2.01E+08
192.168.43.70,-0.283691406,-0.80078125,0.599609375,18.06640625,-2.807617188,0.061035156,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.202636719,0.740234375,0.699707031,9.033203125,-2.380371094,-2.319335938,2.02E+08
192.168.43.70,-0.317382813,-0.814453125,0.587890625,15.31982422,-1.647949219,-0.48828125,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.16796875,0.711914063,0.715820313,7.934570313,5.554199219,-0.9765625,2.02E+08
192.168.43.70,-0.26953125,-0.819824219,0.590820313,14.52636719,-6.225585938,-0.427246094,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.056152344,0.688964844,0.735351563,9.094238281,14.46533203,-0.610351563,2.02E+08
192.168.43.70,-0.269042969,-0.812988281,0.59765625,14.77050781,-4.455566406,1.46484375,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.009277344,0.652832031,0.750976563,7.568359375,8.605957031,-1.281738281,2.02E+08
192.168.43.70,-0.288574219,-0.807617188,0.604980469,15.07568359,-2.075195313,2.44140625,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.067871094,0.666503906,0.746582031,9.948730469,-0.366210938,-2.624511719,2.02E+08
192.168.43.70,-0.303222656,-0.798828125,0.609375,15.01464844,-1.647949219,1.525878906,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.104980469,0.662597656,0.75,9.948730469,-1.892089844,-3.173828125,2.02E+08
192.168.43.70,-0.291503906,-0.802246094,0.619628906,14.09912109,-3.540039063,0.305175781,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.081054688,0.689453125,0.71875,12.57324219,0.549316406,-3.90625,2.02E+08
192.168.43.70,-0.287597656,-0.810546875,0.616699219,12.93945313,-5.493164063,0.061035156,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.115234375,0.693847656,0.701660156,9.887695313,-2.380371094,-4.333496094,2.02E+08
192.168.43.70,-0.274414063,-0.802246094,0.619140625,13.671875,-5.859375,0.671386719,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.171386719,0.681152344,0.722167969,9.826660156,-2.624511719,-3.41796875,2.02E+08
192.168.43.70,-0.278320313,-0.796386719,0.622558594,14.46533203,-3.723144531,2.136230469,2.20E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.129394531,0.71484375,0.713867188,12.26806641,2.563476563,-3.41796875,2.02E+08
